subject,frobenius_quality,self,neighbors,others
sub-115825,0.9972348224023093,0.9357541899441341,0.013966480446927373,0.05027932960893855
sub-119025,0.9984926315461016,0.9413407821229051,0.019553072625698324,0.03910614525139665
sub-112314,1.000588634677199,0.9385474860335196,0.01675977653631285,0.0446927374301676
sub-120010,0.9994937498234507,0.9581005586592178,0.008379888268156424,0.0335195530726257
sub-106521,0.992843941153871,0.8463687150837989,0.05865921787709497,0.09497206703910614
sub-108828,0.9503231648210017,0.8519553072625698,0.10335195530726257,0.0446927374301676
sub-102715,0.9993606906945373,0.9217877094972067,0.0111731843575419,0.0670391061452514
sub-104416,1.0001930856929886,0.9329608938547486,0.0223463687150838,0.0446927374301676
sub-110613,0.889062634528296,0.8128491620111732,0.11452513966480447,0.07262569832402235
sub-112516,0.9980297883594618,0.88268156424581,0.03910614525139665,0.0782122905027933
sub-114823,0.9928134953631195,0.9217877094972067,0.025139664804469275,0.05307262569832402
sub-120212,0.9724072996705252,0.8603351955307262,0.0893854748603352,0.05027932960893855
sub-114419,0.9901874097284609,0.9106145251396648,0.03910614525139665,0.05027932960893855
sub-110411,0.901912552347956,0.8631284916201117,0.1005586592178771,0.036312849162011177
sub-101107,1.0001917828738935,0.9134078212290503,0.025139664804469275,0.061452513966480445
sub-118023,0.9971344125388498,0.9385474860335196,0.013966480446927373,0.04748603351955307
sub-113215,1.000373744216131,0.9581005586592178,0.002793296089385475,0.03910614525139665
sub-100408,0.9976954716055144,0.8519553072625698,0.0446927374301676,0.10335195530726257
sub-110007,0.9458909129924249,0.9413407821229051,0.01675977653631285,0.04189944134078212
sub-109123,0.9970093661787861,0.9189944134078212,0.0111731843575419,0.06983240223463687
sub-117021,1.0044032648597816,0.9776536312849162,0.0,0.0223463687150838
sub-105923,0.996299571194432,0.9301675977653632,0.0223463687150838,0.04748603351955307
sub-103212,0.9939779782505446,0.9357541899441341,0.013966480446927373,0.05027932960893855
sub-111312,1.0008856786461409,0.9636871508379888,0.00558659217877095,0.030726256983240222
sub-118831,0.9764309975407844,0.8268156424581006,0.1005586592178771,0.07262569832402235
sub-115724,0.939499219661411,0.8128491620111732,0.12290502793296089,0.06424581005586592
sub-101915,1.0000504100038665,0.9553072625698324,0.00558659217877095,0.03910614525139665
sub-107018,0.9453680648511054,0.9162011173184358,0.0446927374301676,0.03910614525139665
sub-103010,0.9979570138295494,0.9357541899441341,0.013966480446927373,0.05027932960893855
sub-102109,0.9943782976428504,0.9441340782122905,0.013966480446927373,0.04189944134078212
sub-106016,1.0025245760648893,0.9078212290502793,0.0223463687150838,0.06983240223463687
sub-101006,0.9986006159180199,0.9245810055865922,0.013966480446927373,0.061452513966480445
sub-106824,0.9890603197184423,0.9441340782122905,0.008379888268156424,0.04748603351955307
sub-114116,0.9274901619960242,0.8435754189944135,0.061452513966480445,0.09497206703910614
sub-120111,0.9972100653145537,0.9329608938547486,0.01675977653631285,0.05027932960893855
sub-109830,0.953908737192641,0.8770949720670391,0.027932960893854747,0.09497206703910614
sub-102614,0.9789747473371346,0.8715083798882681,0.09497206703910614,0.0335195530726257
sub-111009,1.0072733222798296,0.9441340782122905,0.00558659217877095,0.05027932960893855
sub-118124,0.9337633556842371,0.8575418994413407,0.10893854748603352,0.0335195530726257
sub-108525,0.9952128679984906,0.8798882681564246,0.01675977653631285,0.10335195530726257
sub-107321,0.9990672434407772,0.9692737430167597,0.00558659217877095,0.025139664804469275
sub-100307,0.9445562459335916,0.9106145251396648,0.03910614525139665,0.05027932960893855
sub-105216,0.8269496536070342,0.8798882681564246,0.09497206703910614,0.025139664804469275
sub-117122,0.9728244050752067,0.8519553072625698,0.1005586592178771,0.04748603351955307
sub-113316,0.9990549027052833,0.9078212290502793,0.0111731843575419,0.08100558659217877
sub-105014,0.9996510820303413,0.952513966480447,0.002793296089385475,0.0446927374301676
sub-118932,0.9824305604394088,0.9329608938547486,0.01675977653631285,0.05027932960893855
sub-111413,0.7771274733235207,0.7262569832402235,0.16759776536312848,0.10614525139664804
sub-111211,0.9766105838321478,0.9022346368715084,0.03910614525139665,0.05865921787709497
sub-103515,0.8615536848607118,0.7821229050279329,0.13128491620111732,0.08659217877094973
sub-115219,0.9023689049387263,0.723463687150838,0.14804469273743018,0.12849162011173185
sub-105620,1.0031402489068943,0.9497206703910615,0.008379888268156424,0.04189944134078212
sub-116726,1.0005204630920104,0.9776536312849162,0.0,0.0223463687150838
sub-118225,0.987517734970271,0.9106145251396648,0.036312849162011177,0.05307262569832402
sub-108222,0.9756455270431522,0.9217877094972067,0.036312849162011177,0.04189944134078212
sub-100610,1.001835316197968,0.9413407821229051,0.008379888268156424,0.05027932960893855
sub-114217,0.9896013420204179,0.9217877094972067,0.025139664804469275,0.05307262569832402
sub-101309,0.9940980185757621,0.88268156424581,0.06424581005586592,0.05307262569832402
sub-104012,0.9856227379128356,0.8519553072625698,0.05307262569832402,0.09497206703910614
sub-102311,0.995541904485437,0.9329608938547486,0.0111731843575419,0.055865921787709494
sub-106319,0.9982691924322623,0.9273743016759777,0.0223463687150838,0.05027932960893855
sub-116524,1.0016937959981647,0.9217877094972067,0.01675977653631285,0.061452513966480445
sub-104820,1.002491886165343,0.8854748603351955,0.025139664804469275,0.0893854748603352
sub-114621,0.9793882673297101,0.8770949720670391,0.0223463687150838,0.1005586592178771
sub-120414,0.9988038022343154,0.9301675977653632,0.0111731843575419,0.05865921787709497
sub-108020,1.0149101583094104,0.9636871508379888,0.002793296089385475,0.0335195530726257
sub-112112,0.97982329918858,0.9162011173184358,0.027932960893854747,0.055865921787709494
sub-102513,0.9957015463281591,0.952513966480447,0.01675977653631285,0.030726256983240222
sub-112920,1.007501893791637,0.9357541899441341,0.0223463687150838,0.04189944134078212
sub-119732,0.9755116566070223,0.8100558659217877,0.10614525139664804,0.08379888268156424
